polygon_id,polygon_name,assigned_rank,bbox_minX,bbox_minY,bbox_maxX,bbox_maxY
2101,Grid-Cell-2101,1,54,52.5,55.8,54.75
2102,Grid-Cell-2102,1,54,55,55.8,57.25
2103,Grid-Cell-2103,1,54,57.5,55.8,59.75
2104,Grid-Cell-2104,1,54,60,55.8,62.25
2105,Grid-Cell-2105,1,54,62.5,55.8,64.75
2106,Grid-Cell-2106,1,54,65,55.8,67.25
2107,Grid-Cell-2107,1,54,67.5,55.8,69.75
2108,Grid-Cell-2108,1,54,70,55.8,72.25
2109,Grid-Cell-2109,1,54,72.5,55.8,74.75
2110,Grid-Cell-2110,1,54,75,55.8,77.25
2111,Grid-Cell-2111,1,54,77.5,55.8,79.75
2112,Grid-Cell-2112,1,54,80,55.8,82.25
2113,Grid-Cell-2113,1,54,82.5,55.8,84.75
2114,Grid-Cell-2114,1,54,85,55.8,87.25
2115,Grid-Cell-2115,1,54,87.5,55.8,89.75
2116,Grid-Cell-2116,1,54,90,55.8,92.25
2117,Grid-Cell-2117,1,54,92.5,55.8,94.75
2118,Grid-Cell-2118,1,54,95,55.8,97.25
2119,Grid-Cell-2119,1,54,97.5,55.8,99.75
2120,Grid-Cell-2120,0,56,0,57.8,2.25
2121,Grid-Cell-2121,0,56,2.5,57.8,4.75
2122,Grid-Cell-2122,0,56,5,57.8,7.25
2123,Grid-Cell-2123,0,56,7.5,57.8,9.75
2124,Grid-Cell-2124,0,56,10,57.8,12.25
2125,Grid-Cell-2125,0,56,12.5,57.8,14.75
2126,Grid-Cell-2126,0,56,15,57.8,17.25
2127,Grid-Cell-2127,0,56,17.5,57.8,19.75
2128,Grid-Cell-2128,0,56,20,57.8,22.25
2129,Grid-Cell-2129,0,56,22.5,57.8,24.75
2130,Grid-Cell-2130,0,56,25,57.8,27.25
2131,Grid-Cell-2131,0,56,27.5,57.8,29.75
2132,Grid-Cell-2132,0,56,30,57.8,32.25
2133,Grid-Cell-2133,0,56,32.5,57.8,34.75
2134,Grid-Cell-2134,0,56,35,57.8,37.25
2135,Grid-Cell-2135,0,56,37.5,57.8,39.75
2136,Grid-Cell-2136,0,56,40,57.8,42.25
2137,Grid-Cell-2137,0,56,42.5,57.8,44.75
2138,Grid-Cell-2138,0,56,45,57.8,47.25
2139,Grid-Cell-2139,0,56,47.5,57.8,49.75
2140,Grid-Cell-2140,0,56,50,57.8,52.25
2140,Grid-Cell-2140,1,56,50,57.8,52.25
2141,Grid-Cell-2141,1,56,52.5,57.8,54.75
2142,Grid-Cell-2142,1,56,55,57.8,57.25
2143,Grid-Cell-2143,1,56,57.5,57.8,59.75
2144,Grid-Cell-2144,1,56,60,57.8,62.25
2145,Grid-Cell-2145,1,56,62.5,57.8,64.75
2146,Grid-Cell-2146,1,56,65,57.8,67.25
2147,Grid-Cell-2147,1,56,67.5,57.8,69.75
2148,Grid-Cell-2148,1,56,70,57.8,72.25
2149,Grid-Cell-2149,1,56,72.5,57.8,74.75
2150,Grid-Cell-2150,1,56,75,57.8,77.25
2151,Grid-Cell-2151,1,56,77.5,57.8,79.75
2152,Grid-Cell-2152,1,56,80,57.8,82.25
2153,Grid-Cell-2153,1,56,82.5,57.8,84.75
2154,Grid-Cell-2154,1,56,85,57.8,87.25
2155,Grid-Cell-2155,1,56,87.5,57.8,89.75
2156,Grid-Cell-2156,1,56,90,57.8,92.25
2157,Grid-Cell-2157,1,56,92.5,57.8,94.75
2158,Grid-Cell-2158,1,56,95,57.8,97.25
2159,Grid-Cell-2159,1,56,97.5,57.8,99.75
2160,Grid-Cell-2160,0,58,0,59.8,2.25
2161,Grid-Cell-2161,0,58,2.5,59.8,4.75
2162,Grid-Cell-2162,0,58,5,59.8,7.25
2163,Grid-Cell-2163,0,58,7.5,59.8,9.75
2164,Grid-Cell-2164,0,58,10,59.8,12.25
2165,Grid-Cell-2165,0,58,12.5,59.8,14.75
2166,Grid-Cell-2166,0,58,15,59.8,17.25
2167,Grid-Cell-2167,0,58,17.5,59.8,19.75
2168,Grid-Cell-2168,0,58,20,59.8,22.25
2169,Grid-Cell-2169,0,58,22.5,59.8,24.75
2170,Grid-Cell-2170,0,58,25,59.8,27.25
2171,Grid-Cell-2171,0,58,27.5,59.8,29.75
2172,Grid-Cell-2172,0,58,30,59.8,32.25
2173,Grid-Cell-2173,0,58,32.5,59.8,34.75
2174,Grid-Cell-2174,0,58,35,59.8,37.25
2175,Grid-Cell-2175,0,58,37.5,59.8,39.75
2176,Grid-Cell-2176,0,58,40,59.8,42.25
2177,Grid-Cell-2177,0,58,42.5,59.8,44.75
2178,Grid-Cell-2178,0,58,45,59.8,47.25
2179,Grid-Cell-2179,0,58,47.5,59.8,49.75
2180,Grid-Cell-2180,0,58,50,59.8,52.25
2180,Grid-Cell-2180,1,58,50,59.8,52.25
2181,Grid-Cell-2181,1,58,52.5,59.8,54.75
2182,Grid-Cell-2182,1,58,55,59.8,57.25
2183,Grid-Cell-2183,1,58,57.5,59.8,59.75
2184,Grid-Cell-2184,1,58,60,59.8,62.25
2185,Grid-Cell-2185,1,58,62.5,59.8,64.75
2186,Grid-Cell-2186,1,58,65,59.8,67.25
2187,Grid-Cell-2187,1,58,67.5,59.8,69.75
2188,Grid-Cell-2188,1,58,70,59.8,72.25
2189,Grid-Cell-2189,1,58,72.5,59.8,74.75
2190,Grid-Cell-2190,1,58,75,59.8,77.25
2191,Grid-Cell-2191,1,58,77.5,59.8,79.75
2192,Grid-Cell-2192,1,58,80,59.8,82.25
2193,Grid-Cell-2193,1,58,82.5,59.8,84.75
2194,Grid-Cell-2194,1,58,85,59.8,87.25
2195,Grid-Cell-2195,1,58,87.5,59.8,89.75
2196,Grid-Cell-2196,1,58,90,59.8,92.25
2197,Grid-Cell-2197,1,58,92.5,59.8,94.75
2198,Grid-Cell-2198,1,58,95,59.8,97.25
2199,Grid-Cell-2199,1,58,97.5,59.8,99.75
2200,Grid-Cell-2200,0,60,0,61.8,2.25
2201,Grid-Cell-2201,0,60,2.5,61.8,4.75
2202,Grid-Cell-2202,0,60,5,61.8,7.25
2203,Grid-Cell-2203,0,60,7.5,61.8,9.75
2204,Grid-Cell-2204,0,60,10,61.8,12.25
2205,Grid-Cell-2205,0,60,12.5,61.8,14.75
2206,Grid-Cell-2206,0,60,15,61.8,17.25
2207,Grid-Cell-2207,0,60,17.5,61.8,19.75
2208,Grid-Cell-2208,0,60,20,61.8,22.25
2209,Grid-Cell-2209,0,60,22.5,61.8,24.75
2210,Grid-Cell-2210,0,60,25,61.8,27.25
2211,Grid-Cell-2211,0,60,27.5,61.8,29.75
2212,Grid-Cell-2212,0,60,30,61.8,32.25
2213,Grid-Cell-2213,0,60,32.5,61.8,34.75
2214,Grid-Cell-2214,0,60,35,61.8,37.25
2215,Grid-Cell-2215,0,60,37.5,61.8,39.75
2216,Grid-Cell-2216,0,60,40,61.8,42.25
2217,Grid-Cell-2217,0,60,42.5,61.8,44.75
2218,Grid-Cell-2218,0,60,45,61.8,47.25
2219,Grid-Cell-2219,0,60,47.5,61.8,49.75
2220,Grid-Cell-2220,0,60,50,61.8,52.25
2220,Grid-Cell-2220,1,60,50,61.8,52.25
2221,Grid-Cell-2221,1,60,52.5,61.8,54.75
2222,Grid-Cell-2222,1,60,55,61.8,57.25
2223,Grid-Cell-2223,1,60,57.5,61.8,59.75
2224,Grid-Cell-2224,1,60,60,61.8,62.25
2225,Grid-Cell-2225,1,60,62.5,61.8,64.75
2226,Grid-Cell-2226,1,60,65,61.8,67.25
2227,Grid-Cell-2227,1,60,67.5,61.8,69.75
2228,Grid-Cell-2228,1,60,70,61.8,72.25
2229,Grid-Cell-2229,1,60,72.5,61.8,74.75
2230,Grid-Cell-2230,1,60,75,61.8,77.25
2231,Grid-Cell-2231,1,60,77.5,61.8,79.75
2232,Grid-Cell-2232,1,60,80,61.8,82.25
2233,Grid-Cell-2233,1,60,82.5,61.8,84.75
2234,Grid-Cell-2234,1,60,85,61.8,87.25
2235,Grid-Cell-2235,1,60,87.5,61.8,89.75
2236,Grid-Cell-2236,1,60,90,61.8,92.25
2237,Grid-Cell-2237,1,60,92.5,61.8,94.75
2238,Grid-Cell-2238,1,60,95,61.8,97.25
2239,Grid-Cell-2239,1,60,97.5,61.8,99.75
2240,Grid-Cell-2240,0,62,0,63.8,2.25
2241,Grid-Cell-2241,0,62,2.5,63.8,4.75
2242,Grid-Cell-2242,0,62,5,63.8,7.25
2243,Grid-Cell-2243,0,62,7.5,63.8,9.75
2244,Grid-Cell-2244,0,62,10,63.8,12.25
2245,Grid-Cell-2245,0,62,12.5,63.8,14.75
2246,Grid-Cell-2246,0,62,15,63.8,17.25
2247,Grid-Cell-2247,0,62,17.5,63.8,19.75
2248,Grid-Cell-2248,0,62,20,63.8,22.25
2249,Grid-Cell-2249,0,62,22.5,63.8,24.75
2250,Grid-Cell-2250,0,62,25,63.8,27.25
2251,Grid-Cell-2251,0,62,27.5,63.8,29.75
2252,Grid-Cell-2252,0,62,30,63.8,32.25
2253,Grid-Cell-2253,0,62,32.5,63.8,34.75
2254,Grid-Cell-2254,0,62,35,63.8,37.25
2255,Grid-Cell-2255,0,62,37.5,63.8,39.75
2256,Grid-Cell-2256,0,62,40,63.8,42.25
2257,Grid-Cell-2257,0,62,42.5,63.8,44.75
2258,Grid-Cell-2258,0,62,45,63.8,47.25
2259,Grid-Cell-2259,0,62,47.5,63.8,49.75
2260,Grid-Cell-2260,0,62,50,63.8,52.25
2260,Grid-Cell-2260,1,62,50,63.8,52.25
2261,Grid-Cell-2261,1,62,52.5,63.8,54.75
2262,Grid-Cell-2262,1,62,55,63.8,57.25
2263,Grid-Cell-2263,1,62,57.5,63.8,59.75
2264,Grid-Cell-2264,1,62,60,63.8,62.25
2265,Grid-Cell-2265,1,62,62.5,63.8,64.75
2266,Grid-Cell-2266,1,62,65,63.8,67.25
2267,Grid-Cell-2267,1,62,67.5,63.8,69.75
2268,Grid-Cell-2268,1,62,70,63.8,72.25
2269,Grid-Cell-2269,1,62,72.5,63.8,74.75
2270,Grid-Cell-2270,1,62,75,63.8,77.25
2271,Grid-Cell-2271,1,62,77.5,63.8,79.75
2272,Grid-Cell-2272,1,62,80,63.8,82.25
2273,Grid-Cell-2273,1,62,82.5,63.8,84.75
2274,Grid-Cell-2274,1,62,85,63.8,87.25
2275,Grid-Cell-2275,1,62,87.5,63.8,89.75
2276,Grid-Cell-2276,1,62,90,63.8,92.25
2277,Grid-Cell-2277,1,62,92.5,63.8,94.75
2278,Grid-Cell-2278,1,62,95,63.8,97.25
2279,Grid-Cell-2279,1,62,97.5,63.8,99.75
2280,Grid-Cell-2280,0,64,0,65.8,2.25
2281,Grid-Cell-2281,0,64,2.5,65.8,4.75
2282,Grid-Cell-2282,0,64,5,65.8,7.25
2283,Grid-Cell-2283,0,64,7.5,65.8,9.75
2284,Grid-Cell-2284,0,64,10,65.8,12.25
2285,Grid-Cell-2285,0,64,12.5,65.8,14.75
2286,Grid-Cell-2286,0,64,15,65.8,17.25
2287,Grid-Cell-2287,0,64,17.5,65.8,19.75
2288,Grid-Cell-2288,0,64,20,65.8,22.25
2289,Grid-Cell-2289,0,64,22.5,65.8,24.75
2290,Grid-Cell-2290,0,64,25,65.8,27.25
2291,Grid-Cell-2291,0,64,27.5,65.8,29.75
2292,Grid-Cell-2292,0,64,30,65.8,32.25
2293,Grid-Cell-2293,0,64,32.5,65.8,34.75
2294,Grid-Cell-2294,0,64,35,65.8,37.25
2295,Grid-Cell-2295,0,64,37.5,65.8,39.75
2296,Grid-Cell-2296,0,64,40,65.8,42.25
2297,Grid-Cell-2297,0,64,42.5,65.8,44.75
2298,Grid-Cell-2298,0,64,45,65.8,47.25
2299,Grid-Cell-2299,0,64,47.5,65.8,49.75
2300,Grid-Cell-2300,0,64,50,65.8,52.25
2300,Grid-Cell-2300,1,64,50,65.8,52.25
2301,Grid-Cell-2301,1,64,52.5,65.8,54.75
2302,Grid-Cell-2302,1,64,55,65.8,57.25
2303,Grid-Cell-2303,1,64,57.5,65.8,59.75
2304,Grid-Cell-2304,1,64,60,65.8,62.25
2305,Grid-Cell-2305,1,64,62.5,65.8,64.75
2306,Grid-Cell-2306,1,64,65,65.8,67.25
2307,Grid-Cell-2307,1,64,67.5,65.8,69.75
2308,Grid-Cell-2308,1,64,70,65.8,72.25
2309,Grid-Cell-2309,1,64,72.5,65.8,74.75
2310,Grid-Cell-2310,1,64,75,65.8,77.25
2311,Grid-Cell-2311,1,64,77.5,65.8,79.75
2312,Grid-Cell-2312,1,64,80,65.8,82.25
2313,Grid-Cell-2313,1,64,82.5,65.8,84.75
2314,Grid-Cell-2314,1,64,85,65.8,87.25
2315,Grid-Cell-2315,1,64,87.5,65.8,89.75
2316,Grid-Cell-2316,1,64,90,65.8,92.25
2317,Grid-Cell-2317,1,64,92.5,65.8,94.75
2318,Grid-Cell-2318,1,64,95,65.8,97.25
2319,Grid-Cell-2319,1,64,97.5,65.8,99.75
2320,Grid-Cell-2320,0,66,0,67.8,2.25
2321,Grid-Cell-2321,0,66,2.5,67.8,4.75
2322,Grid-Cell-2322,0,66,5,67.8,7.25
2323,Grid-Cell-2323,0,66,7.5,67.8,9.75
2324,Grid-Cell-2324,0,66,10,67.8,12.25
2325,Grid-Cell-2325,0,66,12.5,67.8,14.75
2326,Grid-Cell-2326,0,66,15,67.8,17.25
2327,Grid-Cell-2327,0,66,17.5,67.8,19.75
2328,Grid-Cell-2328,0,66,20,67.8,22.25
2329,Grid-Cell-2329,0,66,22.5,67.8,24.75
2330,Grid-Cell-2330,0,66,25,67.8,27.25
2331,Grid-Cell-2331,0,66,27.5,67.8,29.75
2332,Grid-Cell-2332,0,66,30,67.8,32.25
2333,Grid-Cell-2333,0,66,32.5,67.8,34.75
2334,Grid-Cell-2334,0,66,35,67.8,37.25
2335,Grid-Cell-2335,0,66,37.5,67.8,39.75
2336,Grid-Cell-2336,0,66,40,67.8,42.25
2337,Grid-Cell-2337,0,66,42.5,67.8,44.75
2338,Grid-Cell-2338,0,66,45,67.8,47.25
2339,Grid-Cell-2339,0,66,47.5,67.8,49.75
2340,Grid-Cell-2340,0,66,50,67.8,52.25
2340,Grid-Cell-2340,1,66,50,67.8,52.25
2341,Grid-Cell-2341,1,66,52.5,67.8,54.75
2342,Grid-Cell-2342,1,66,55,67.8,57.25
2343,Grid-Cell-2343,1,66,57.5,67.8,59.75
2344,Grid-Cell-2344,1,66,60,67.8,62.25
2345,Grid-Cell-2345,1,66,62.5,67.8,64.75
2346,Grid-Cell-2346,1,66,65,67.8,67.25
2347,Grid-Cell-2347,1,66,67.5,67.8,69.75
2348,Grid-Cell-2348,1,66,70,67.8,72.25
2349,Grid-Cell-2349,1,66,72.5,67.8,74.75
2350,Grid-Cell-2350,1,66,75,67.8,77.25
2351,Grid-Cell-2351,1,66,77.5,67.8,79.75
2352,Grid-Cell-2352,1,66,80,67.8,82.25
2353,Grid-Cell-2353,1,66,82.5,67.8,84.75
2354,Grid-Cell-2354,1,66,85,67.8,87.25
2355,Grid-Cell-2355,1,66,87.5,67.8,89.75
2356,Grid-Cell-2356,1,66,90,67.8,92.25
2357,Grid-Cell-2357,1,66,92.5,67.8,94.75
2358,Grid-Cell-2358,1,66,95,67.8,97.25
2359,Grid-Cell-2359,1,66,97.5,67.8,99.75
2360,Grid-Cell-2360,0,68,0,69.8,2.25
2361,Grid-Cell-2361,0,68,2.5,69.8,4.75
2362,Grid-Cell-2362,0,68,5,69.8,7.25
2363,Grid-Cell-2363,0,68,7.5,69.8,9.75
2364,Grid-Cell-2364,0,68,10,69.8,12.25
2365,Grid-Cell-2365,0,68,12.5,69.8,14.75
2366,Grid-Cell-2366,0,68,15,69.8,17.25
2367,Grid-Cell-2367,0,68,17.5,69.8,19.75
2368,Grid-Cell-2368,0,68,20,69.8,22.25
2369,Grid-Cell-2369,0,68,22.5,69.8,24.75
2370,Grid-Cell-2370,0,68,25,69.8,27.25
2371,Grid-Cell-2371,0,68,27.5,69.8,29.75
2372,Grid-Cell-2372,0,68,30,69.8,32.25
2373,Grid-Cell-2373,0,68,32.5,69.8,34.75
2374,Grid-Cell-2374,0,68,35,69.8,37.25
2375,Grid-Cell-2375,0,68,37.5,69.8,39.75
2376,Grid-Cell-2376,0,68,40,69.8,42.25
2377,Grid-Cell-2377,0,68,42.5,69.8,44.75
2378,Grid-Cell-2378,0,68,45,69.8,47.25
2379,Grid-Cell-2379,0,68,47.5,69.8,49.75
2380,Grid-Cell-2380,0,68,50,69.8,52.25
2380,Grid-Cell-2380,1,68,50,69.8,52.25
2381,Grid-Cell-2381,1,68,52.5,69.8,54.75
2382,Grid-Cell-2382,1,68,55,69.8,57.25
2383,Grid-Cell-2383,1,68,57.5,69.8,59.75
2384,Grid-Cell-2384,1,68,60,69.8,62.25
2385,Grid-Cell-2385,1,68,62.5,69.8,64.75
2386,Grid-Cell-2386,1,68,65,69.8,67.25
2387,Grid-Cell-2387,1,68,67.5,69.8,69.75
2388,Grid-Cell-2388,1,68,70,69.8,72.25
2389,Grid-Cell-2389,1,68,72.5,69.8,74.75
2390,Grid-Cell-2390,1,68,75,69.8,77.25
2391,Grid-Cell-2391,1,68,77.5,69.8,79.75
2392,Grid-Cell-2392,1,68,80,69.8,82.25
2393,Grid-Cell-2393,1,68,82.5,69.8,84.75
2394,Grid-Cell-2394,1,68,85,69.8,87.25
2395,Grid-Cell-2395,1,68,87.5,69.8,89.75
2396,Grid-Cell-2396,1,68,90,69.8,92.25
2397,Grid-Cell-2397,1,68,92.5,69.8,94.75
2398,Grid-Cell-2398,1,68,95,69.8,97.25
2399,Grid-Cell-2399,1,68,97.5,69.8,99.75
2400,Grid-Cell-2400,0,70,0,71.8,2.25
2401,Grid-Cell-2401,0,70,2.5,71.8,4.75
2402,Grid-Cell-2402,0,70,5,71.8,7.25
2403,Grid-Cell-2403,0,70,7.5,71.8,9.75
2404,Grid-Cell-2404,0,70,10,71.8,12.25
2405,Grid-Cell-2405,0,70,12.5,71.8,14.75
2406,Grid-Cell-2406,0,70,15,71.8,17.25
2407,Grid-Cell-2407,0,70,17.5,71.8,19.75
2408,Grid-Cell-2408,0,70,20,71.8,22.25
2409,Grid-Cell-2409,0,70,22.5,71.8,24.75
2410,Grid-Cell-2410,0,70,25,71.8,27.25
2411,Grid-Cell-2411,0,70,27.5,71.8,29.75
2412,Grid-Cell-2412,0,70,30,71.8,32.25
2413,Grid-Cell-2413,0,70,32.5,71.8,34.75
2414,Grid-Cell-2414,0,70,35,71.8,37.25
2415,Grid-Cell-2415,0,70,37.5,71.8,39.75
2416,Grid-Cell-2416,0,70,40,71.8,42.25
2417,Grid-Cell-2417,0,70,42.5,71.8,44.75
2418,Grid-Cell-2418,0,70,45,71.8,47.25
2419,Grid-Cell-2419,0,70,47.5,71.8,49.75
2420,Grid-Cell-2420,0,70,50,71.8,52.25
2420,Grid-Cell-2420,1,70,50,71.8,52.25
2421,Grid-Cell-2421,1,70,52.5,71.8,54.75
2422,Grid-Cell-2422,1,70,55,71.8,57.25
2423,Grid-Cell-2423,1,70,57.5,71.8,59.75
2424,Grid-Cell-2424,1,70,60,71.8,62.25
2425,Grid-Cell-2425,1,70,62.5,71.8,64.75
2426,Grid-Cell-2426,1,70,65,71.8,67.25
2427,Grid-Cell-2427,1,70,67.5,71.8,69.75
2428,Grid-Cell-2428,1,70,70,71.8,72.25
2429,Grid-Cell-2429,1,70,72.5,71.8,74.75
2430,Grid-Cell-2430,1,70,75,71.8,77.25
2431,Grid-Cell-2431,1,70,77.5,71.8,79.75
2432,Grid-Cell-2432,1,70,80,71.8,82.25
2433,Grid-Cell-2433,1,70,82.5,71.8,84.75
2434,Grid-Cell-2434,1,70,85,71.8,87.25
2435,Grid-Cell-2435,1,70,87.5,71.8,89.75
2436,Grid-Cell-2436,1,70,90,71.8,92.25
2437,Grid-Cell-2437,1,70,92.5,71.8,94.75
2438,Grid-Cell-2438,1,70,95,71.8,97.25
2439,Grid-Cell-2439,1,70,97.5,71.8,99.75
2440,Grid-Cell-2440,0,72,0,73.8,2.25
2441,Grid-Cell-2441,0,72,2.5,73.8,4.75
2442,Grid-Cell-2442,0,72,5,73.8,7.25
2443,Grid-Cell-2443,0,72,7.5,73.8,9.75
2444,Grid-Cell-2444,0,72,10,73.8,12.25
2445,Grid-Cell-2445,0,72,12.5,73.8,14.75
2446,Grid-Cell-2446,0,72,15,73.8,17.25
2447,Grid-Cell-2447,0,72,17.5,73.8,19.75
2448,Grid-Cell-2448,0,72,20,73.8,22.25
2449,Grid-Cell-2449,0,72,22.5,73.8,24.75
2450,Grid-Cell-2450,0,72,25,73.8,27.25
2451,Grid-Cell-2451,0,72,27.5,73.8,29.75
2452,Grid-Cell-2452,0,72,30,73.8,32.25
2453,Grid-Cell-2453,0,72,32.5,73.8,34.75
2454,Grid-Cell-2454,0,72,35,73.8,37.25
2455,Grid-Cell-2455,0,72,37.5,73.8,39.75
2456,Grid-Cell-2456,0,72,40,73.8,42.25
2457,Grid-Cell-2457,0,72,42.5,73.8,44.75
2458,Grid-Cell-2458,0,72,45,73.8,47.25
2459,Grid-Cell-2459,0,72,47.5,73.8,49.75
2460,Grid-Cell-2460,0,72,50,73.8,52.25
2460,Grid-Cell-2460,1,72,50,73.8,52.25
2461,Grid-Cell-2461,1,72,52.5,73.8,54.75
2462,Grid-Cell-2462,1,72,55,73.8,57.25
2463,Grid-Cell-2463,1,72,57.5,73.8,59.75
2464,Grid-Cell-2464,1,72,60,73.8,62.25
2465,Grid-Cell-2465,1,72,62.5,73.8,64.75
2466,Grid-Cell-2466,1,72,65,73.8,67.25
2467,Grid-Cell-2467,1,72,67.5,73.8,69.75
2468,Grid-Cell-2468,1,72,70,73.8,72.25
2469,Grid-Cell-2469,1,72,72.5,73.8,74.75
2470,Grid-Cell-2470,1,72,75,73.8,77.25
2471,Grid-Cell-2471,1,72,77.5,73.8,79.75
2472,Grid-Cell-2472,1,72,80,73.8,82.25
2473,Grid-Cell-2473,1,72,82.5,73.8,84.75
2474,Grid-Cell-2474,1,72,85,73.8,87.25
2475,Grid-Cell-2475,1,72,87.5,73.8,89.75
2476,Grid-Cell-2476,1,72,90,73.8,92.25
2477,Grid-Cell-2477,1,72,92.5,73.8,94.75
2478,Grid-Cell-2478,1,72,95,73.8,97.25
2479,Grid-Cell-2479,1,72,97.5,73.8,99.75
2480,Grid-Cell-2480,0,74,0,75.8,2.25
2481,Grid-Cell-2481,0,74,2.5,75.8,4.75
2482,Grid-Cell-2482,0,74,5,75.8,7.25
2483,Grid-Cell-2483,0,74,7.5,75.8,9.75
2484,Grid-Cell-2484,0,74,10,75.8,12.25
2485,Grid-Cell-2485,0,74,12.5,75.8,14.75
2486,Grid-Cell-2486,0,74,15,75.8,17.25
2487,Grid-Cell-2487,0,74,17.5,75.8,19.75
2488,Grid-Cell-2488,0,74,20,75.8,22.25
2489,Grid-Cell-2489,0,74,22.5,75.8,24.75
2490,Grid-Cell-2490,0,74,25,75.8,27.25
2491,Grid-Cell-2491,0,74,27.5,75.8,29.75
2492,Grid-Cell-2492,0,74,30,75.8,32.25
2493,Grid-Cell-2493,0,74,32.5,75.8,34.75
2494,Grid-Cell-2494,0,74,35,75.8,37.25
2495,Grid-Cell-2495,0,74,37.5,75.8,39.75
2496,Grid-Cell-2496,0,74,40,75.8,42.25
2497,Grid-Cell-2497,0,74,42.5,75.8,44.75
2498,Grid-Cell-2498,0,74,45,75.8,47.25
2499,Grid-Cell-2499,0,74,47.5,75.8,49.75
2500,Grid-Cell-2500,0,74,50,75.8,52.25
2500,Grid-Cell-2500,1,74,50,75.8,52.25
2501,Grid-Cell-2501,1,74,52.5,75.8,54.75
2502,Grid-Cell-2502,1,74,55,75.8,57.25
2503,Grid-Cell-2503,1,74,57.5,75.8,59.75
2504,Grid-Cell-2504,1,74,60,75.8,62.25
2505,Grid-Cell-2505,1,74,62.5,75.8,64.75
2506,Grid-Cell-2506,1,74,65,75.8,67.25
2507,Grid-Cell-2507,1,74,67.5,75.8,69.75
2508,Grid-Cell-2508,1,74,70,75.8,72.25
2509,Grid-Cell-2509,1,74,72.5,75.8,74.75
2510,Grid-Cell-2510,1,74,75,75.8,77.25
2511,Grid-Cell-2511,1,74,77.5,75.8,79.75
2512,Grid-Cell-2512,1,74,80,75.8,82.25
2513,Grid-Cell-2513,1,74,82.5,75.8,84.75
2514,Grid-Cell-2514,1,74,85,75.8,87.25
2515,Grid-Cell-2515,1,74,87.5,75.8,89.75
2516,Grid-Cell-2516,1,74,90,75.8,92.25
2517,Grid-Cell-2517,1,74,92.5,75.8,94.75
2518,Grid-Cell-2518,1,74,95,75.8,97.25
2519,Grid-Cell-2519,1,74,97.5,75.8,99.75
2520,Grid-Cell-2520,0,76,0,77.8,2.25
2521,Grid-Cell-2521,0,76,2.5,77.8,4.75
2522,Grid-Cell-2522,0,76,5,77.8,7.25
2523,Grid-Cell-2523,0,76,7.5,77.8,9.75
2524,Grid-Cell-2524,0,76,10,77.8,12.25
2525,Grid-Cell-2525,0,76,12.5,77.8,14.75
2526,Grid-Cell-2526,0,76,15,77.8,17.25
2527,Grid-Cell-2527,0,76,17.5,77.8,19.75
2528,Grid-Cell-2528,0,76,20,77.8,22.25
2529,Grid-Cell-2529,0,76,22.5,77.8,24.75
2530,Grid-Cell-2530,0,76,25,77.8,27.25
2531,Grid-Cell-2531,0,76,27.5,77.8,29.75
2532,Grid-Cell-2532,0,76,30,77.8,32.25
2533,Grid-Cell-2533,0,76,32.5,77.8,34.75
2534,Grid-Cell-2534,0,76,35,77.8,37.25
2535,Grid-Cell-2535,0,76,37.5,77.8,39.75
2536,Grid-Cell-2536,0,76,40,77.8,42.25
2537,Grid-Cell-2537,0,76,42.5,77.8,44.75
2538,Grid-Cell-2538,0,76,45,77.8,47.25
2539,Grid-Cell-2539,0,76,47.5,77.8,49.75
2540,Grid-Cell-2540,0,76,50,77.8,52.25
2540,Grid-Cell-2540,1,76,50,77.8,52.25
2541,Grid-Cell-2541,1,76,52.5,77.8,54.75
2542,Grid-Cell-2542,1,76,55,77.8,57.25
2543,Grid-Cell-2543,1,76,57.5,77.8,59.75
2544,Grid-Cell-2544,1,76,60,77.8,62.25
2545,Grid-Cell-2545,1,76,62.5,77.8,64.75
2546,Grid-Cell-2546,1,76,65,77.8,67.25
2547,Grid-Cell-2547,1,76,67.5,77.8,69.75
2548,Grid-Cell-2548,1,76,70,77.8,72.25
2549,Grid-Cell-2549,1,76,72.5,77.8,74.75
2550,Grid-Cell-2550,1,76,75,77.8,77.25
2551,Grid-Cell-2551,1,76,77.5,77.8,79.75
2552,Grid-Cell-2552,1,76,80,77.8,82.25
2553,Grid-Cell-2553,1,76,82.5,77.8,84.75
2554,Grid-Cell-2554,1,76,85,77.8,87.25
2555,Grid-Cell-2555,1,76,87.5,77.8,89.75
2556,Grid-Cell-2556,1,76,90,77.8,92.25
2557,Grid-Cell-2557,1,76,92.5,77.8,94.75
2558,Grid-Cell-2558,1,76,95,77.8,97.25
2559,Grid-Cell-2559,1,76,97.5,77.8,99.75
2560,Grid-Cell-2560,0,78,0,79.8,2.25
2561,Grid-Cell-2561,0,78,2.5,79.8,4.75
2562,Grid-Cell-2562,0,78,5,79.8,7.25
2563,Grid-Cell-2563,0,78,7.5,79.8,9.75
2564,Grid-Cell-2564,0,78,10,79.8,12.25
2565,Grid-Cell-2565,0,78,12.5,79.8,14.75
2566,Grid-Cell-2566,0,78,15,79.8,17.25
2567,Grid-Cell-2567,0,78,17.5,79.8,19.75
2568,Grid-Cell-2568,0,78,20,79.8,22.25
2569,Grid-Cell-2569,0,78,22.5,79.8,24.75
2570,Grid-Cell-2570,0,78,25,79.8,27.25
